2014122,146
2014123,131
2014124,126
2014125,157
2014127,175
2014128,151
2014129,165
2014130,134
2014131,126
2014132,150
2014133,156
2014134,148
2014135,186
2014136,183
2014137,179
2014138,145
2014139,151
2014141,170
2014142,148
2014143,164
2014144,165
2014145,142
2014146,154
2014147,165
2014148,139
2014149,149
2014150,153
2014151,139
2014152,132
2014153,196
2014154,160
2014155,162
2014156,175
2014157,142
2014158,161
2014159,145
2014160,152
2014161,178
2014162,143
2014163,163
2014164,141
2014165,167
2014166,166
2014167,160
2014168,151
2014182,95
2014183,179
2014184,151
2014185,157
2014186,122
2014187,117
2014188,124
2014189,144
2014190,162
2014191,147
2014198,168
2014199,179
2014200,147
2014201,135
2014202,150
2014203,164
2014204,177
2014205,223
2014206,189
2014207,153
2014208,171
2014209,202
2014210,162
2014211,208
2014212,145
2014244,136
2014245,151
2014246,160
2014247,159
2014248,152
2014249,166
2014250,112
2014251,129
2014252,161
2014253,158
2014254,187
2014255,166
2014256,198
2014257,154
2014258,157
2014259,168
2014260,174
2014261,171
2014262,158
2014263,109
2014264,154
2014265,153
2014266,173
2014267,211
2014268,174
2014269,162
2014270,145
2014271,147
2014272,179
2014273,161
2014274,170
2014275,159
2014276,170
2014277,174
2014278,171
2014279,183
2014280,173
2014281,168
2014282,169
2014283,187
2014284,146
2014285,115
2014286,165
2014287,196
2014288,159
2014289,161
2014290,178
2014291,153
2014292,152
2014293,191
2014294,206
2014295,229
2014296,194
2014297,171
2014298,146
2014299,160
2014300,221
2014301,220
2014302,202
2014303,210
2014304,165
2014305,247
2014306,171
2014307,164
2014308,182
2014309,205
2014310,197
2014311,164
2014312,196
2014313,206
2014314,174
2014315,191
2014316,182
2014317,197
2014318,231
2014319,168
2014320,169
2014321,159
2014322,178
2014323,179
2014324,170
2014325,186
2014326,147
2014327,148
2014328,168
2014329,168
2014330,198
2014331,338
2014332,177
2014333,169
2014334,152
2014335,213
2014336,178
2014337,159
2014338,222
2014339,134
2014340,159
